"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CZE","CPI","ENRG","AGRWTH","A","2002",0.2895499,
"CZE","CPI","ENRG","AGRWTH","A","2003",-0.3412074,
"CZE","CPI","ENRG","AGRWTH","A","2004",3.884646,
"CZE","CPI","ENRG","AGRWTH","A","2005",6.528077,
"CZE","CPI","ENRG","AGRWTH","A","2006",9.067111,
"CZE","CPI","ENRG","AGRWTH","A","2007",3.687541,
"CZE","CPI","ENRG","AGRWTH","A","2008",10.19571,
"CZE","CPI","ENRG","AGRWTH","A","2009",1.508641,
"CZE","CPI","ENRG","AGRWTH","A","2010",4.562129,
"CZE","CPI","ENRG","AGRWTH","A","2011",7.142857,
"CZE","CPI","ENRG","AGRWTH","A","2012",7.162049,
"CZE","CPI","ENRG","AGRWTH","A","2013",0.6894931,
"CZE","CPI","ENRG","AGRWTH","A","2014",-3.672866,
"CZE","CPI","ENRG","AGRWTH","A","2015",-3.04548,
"CZE","CPI","ENRG","AGRWTH","A","2016",-2.557907,
"CZE","CPI","ENRG","AGRWTH","A","2017",1.000427,
"CZE","CPI","ENRG","AGRWTH","A","2018",3.140874,
"CZE","CPI","ENRG","AGRWTH","A","2019",5.056226,
"CZE","CPI","ENRG","AGRWTH","A","2020",-1.359481,
"CZE","CPI","ENRG","AGRWTH","A","2021",1.394059,
"CZE","CPI","ENRG","AGRWTH","A","2022",30.92727,
"DNK","CPI","ENRG","AGRWTH","A","1984",0.233674,
"DNK","CPI","ENRG","AGRWTH","A","1985",2.846832,
"DNK","CPI","ENRG","AGRWTH","A","1986",3.206249,
"DNK","CPI","ENRG","AGRWTH","A","1987",5.239443,
"DNK","CPI","ENRG","AGRWTH","A","1988",0.4840139,
"DNK","CPI","ENRG","AGRWTH","A","1989",6.507839,
"DNK","CPI","ENRG","AGRWTH","A","1990",0.257652,
"DNK","CPI","ENRG","AGRWTH","A","1991",0.2652418,
"DNK","CPI","ENRG","AGRWTH","A","1992",-1.633882,
"DNK","CPI","ENRG","AGRWTH","A","1993",-0.86494,
"DNK","CPI","ENRG","AGRWTH","A","1994",0.04908274,
"DNK","CPI","ENRG","AGRWTH","A","1995",1.820788,
"DNK","CPI","ENRG","AGRWTH","A","1996",5.0685,
"DNK","CPI","ENRG","AGRWTH","A","1997",3.051948,
"DNK","CPI","ENRG","AGRWTH","A","1998",1.043709,
"DNK","CPI","ENRG","AGRWTH","A","1999",7.179671,
"DNK","CPI","ENRG","AGRWTH","A","2000",11.93924,
"DNK","CPI","ENRG","AGRWTH","A","2001",1.507851,
"DNK","CPI","ENRG","AGRWTH","A","2002",2.150298,
"DNK","CPI","ENRG","AGRWTH","A","2003",0.8611216,
"DNK","CPI","ENRG","AGRWTH","A","2004",2.619974,
"DNK","CPI","ENRG","AGRWTH","A","2005",7.621492,
"DNK","CPI","ENRG","AGRWTH","A","2006",5.347847,
"DNK","CPI","ENRG","AGRWTH","A","2007",0.08281688,
"DNK","CPI","ENRG","AGRWTH","A","2008",7.673756,
